sample_type,sample_num,replicate,nm_938.8510000000001,nm_943.335,nm_947.8610000000001,nm_952.429,nm_957.038,nm_961.687,nm_966.3760000000001,nm_971.105,nm_975.872,nm_980.678,nm_985.52,nm_990.4,nm_995.316,nm_1000.268,nm_1005.255,nm_1010.2769999999999,nm_1015.332,nm_1020.421,nm_1025.542,nm_1030.6960000000001,nm_1035.881,nm_1041.097,nm_1046.343,nm_1051.619,nm_1056.924,nm_1062.258,nm_1067.619,nm_1073.008,nm_1078.424,nm_1083.865,nm_1089.3319999999999,nm_1094.8239999999998,nm_1100.3410000000001,nm_1105.881,nm_1111.444,nm_1117.029,nm_1122.637,nm_1128.266,nm_1133.915,nm_1139.585,nm_1145.274,nm_1150.982,nm_1156.7089999999998,nm_1162.453,nm_1168.214,nm_1173.992,nm_1179.785,nm_1185.594,nm_1191.4180000000001,nm_1197.255,nm_1203.106,nm_1208.97,nm_1214.847,nm_1220.735,nm_1226.634,nm_1232.5439999999999,nm_1238.463,nm_1244.392,nm_1250.33,nm_1256.275,nm_1262.228,nm_1268.188,nm_1274.155,nm_1280.127,nm_1286.104,nm_1292.085,nm_1298.0710000000001,nm_1304.06,nm_1310.0510000000002,nm_1316.045,nm_1322.04,nm_1328.036,nm_1334.0320000000002,nm_1340.0279999999998,nm_1346.023,nm_1352.016,nm_1358.007,nm_1363.996,nm_1369.9820000000002,nm_1375.963,nm_1381.94,nm_1387.912,nm_1393.878,nm_1399.838,nm_1405.79,nm_1411.736,nm_1417.6729999999998,nm_1423.601,nm_1429.521,nm_1435.43,nm_1441.329,nm_1447.2160000000001,nm_1453.092,nm_1458.9560000000001,nm_1464.807,nm_1470.644,nm_1476.467,nm_1482.275,nm_1488.068,nm_1493.845,nm_1499.606,nm_1505.349,nm_1511.075,nm_1516.7820000000002,nm_1522.471,nm_1528.14,nm_1533.7879999999998,nm_1539.4160000000002,nm_1545.023,nm_1550.608,nm_1556.17,nm_1561.71,nm_1567.225,nm_1572.7160000000001,nm_1578.182,nm_1583.6229999999998,nm_1589.0379999999998,nm_1594.425,nm_1599.786,nm_1605.118,nm_1610.422,nm_1615.6970000000001,nm_1620.943,nm_1626.1570000000002,nm_1631.3410000000001,nm_1636.494,nm_1641.614,nm_1646.701
PS,MBAK149p,2,0.481792717,0.445378151,0.75070028,0.81512605,0.834733894,0.904761905,0.803921569,1,0.918767507,0.929971989,0.879551821,0.87394958,0.915966387,0.81512605,0.826330532,0.921568627,0.829131653,0.859943978,0.803921569,0.81232493,0.879551821,0.862745098,0.837535014,0.887955182,0.882352941,0.87394958,0.952380952,0.829131653,0.868347339,0.826330532,0.929971989,0.859943978,0.803921569,0.862745098,0.795518207,0.831932773,0.829131653,0.831932773,0.764705882,0.647058824,0.464985994,0.198879552,0.100840336,0,0.316526611,0.49859944,0.633053221,0.714285714,0.74789916,0.731092437,0.68907563,0.663865546,0.700280112,0.621848739,0.607843137,0.62745098,0.591036415,0.661064426,0.680672269,0.717086835,0.761904762,0.770308123,0.837535014,0.798319328,0.81232493,0.826330532,0.834733894,0.826330532,0.848739496,0.781512605,0.882352941,0.787114846,0.801120448,0.831932773,0.745098039,0.773109244,0.868347339,0.789915966,0.784313725,0.773109244,0.795518207,0.756302521,0.789915966,0.761904762,0.725490196,0.773109244,0.677871148,0.756302521,0.647058824,0.733893557,0.703081232,0.649859944,0.68627451,0.633053221,0.610644258,0.591036415,0.56302521,0.579831933,0.540616246,0.523809524,0.56302521,0.577030812,0.554621849,0.652661064,0.571428571,0.649859944,0.683473389,0.694677871,0.68627451,0.700280112,0.683473389,0.633053221,0.680672269,0.778711485,0.700280112,0.717086835,0.803921569,0.759103641,0.68627451,0.775910364,0.801120448,0.764705882,0.787114846,0.837535014,0.851540616,0.801120448,0.784313725,0.756302521
PS,MBAK149p,3,0.539440204,0.498727735,0.770992366,0.82697201,0.857506361,0.913486005,0.814249364,1,0.913486005,0.944020356,0.905852417,0.867684478,0.916030534,0.814249364,0.854961832,0.93129771,0.82697201,0.86259542,0.82697201,0.82697201,0.870229008,0.849872774,0.86259542,0.877862595,0.880407125,0.880407125,0.933842239,0.821882952,0.877862595,0.837150127,0.903307888,0.857506361,0.816793893,0.842239186,0.770992366,0.814249364,0.814249364,0.821882952,0.753180662,0.625954198,0.455470738,0.203562341,0.058524173,0,0.267175573,0.468193384,0.58524173,0.674300254,0.72519084,0.702290076,0.669211196,0.618320611,0.65394402,0.577608142,0.544529262,0.580152672,0.531806616,0.600508906,0.638676845,0.671755725,0.712468193,0.720101781,0.786259542,0.755725191,0.770992366,0.760814249,0.781170483,0.763358779,0.79389313,0.737913486,0.816793893,0.750636132,0.770992366,0.776081425,0.715012723,0.72264631,0.783715013,0.745547074,0.743002545,0.735368957,0.748091603,0.720101781,0.748091603,0.727735369,0.702290076,0.72519084,0.628498728,0.699745547,0.592875318,0.659033079,0.638676845,0.582697201,0.605597964,0.577608142,0.567430025,0.531806616,0.496183206,0.496183206,0.455470738,0.435114504,0.458015267,0.470737913,0.44783715,0.534351145,0.501272265,0.541984733,0.564885496,0.580152672,0.580152672,0.603053435,0.58524173,0.539440204,0.575063613,0.664122137,0.608142494,0.610687023,0.679389313,0.641221374,0.582697201,0.659033079,0.681933842,0.633587786,0.684478372,0.735368957,0.735368957,0.707379135,0.684478372,0.676844784
PS,MMFR030p,1,0.78757515,0.782899132,0.843687375,0.886439546,0.907147629,0.918503674,0.917835671,0.944555778,0.927187709,0.946559786,0.944555778,0.937875752,0.953239813,0.935871743,0.941215765,0.949231797,0.925851703,0.925183701,0.926519706,0.925183701,0.933867735,0.918503674,0.916499666,0.923847695,0.929191717,0.941883768,0.951235805,0.94255177,0.950567802,0.953907816,0.967935872,0.965263861,0.95991984,0.971275885,0.967935872,0.973279893,0.971943888,0.975283901,0.981963928,0.970607882,0.96993988,0.961923848,0.95991984,0.926519706,0.911155645,0.87241149,0.810955244,0.764195057,0.762191049,0.728122912,0.651970608,0.581830327,0.529058116,0.414161657,0.265197061,0.108884436,0,0.026720107,0.198396794,0.406145625,0.569806279,0.67000668,0.760855043,0.805611222,0.847695391,0.87241149,0.893787575,0.91249165,0.921843687,0.925183701,0.946559786,0.949231797,0.955911824,0.966599866,0.96259185,0.971275885,0.983299933,0.985971944,0.98997996,0.987307949,0.991983968,0.994655979,1,0.992651971,0.979291917,0.969271877,0.943887776,0.933199733,0.883767535,0.833667335,0.749498998,0.62257849,0.456913828,0.479625919,0.573814295,0.556446226,0.480961924,0.436873747,0.448897796,0.470941884,0.507014028,0.525718103,0.555778223,0.617902472,0.650634603,0.692718771,0.724782899,0.761523046,0.794255177,0.835671343,0.851703407,0.865731463,0.883099532,0.914495658,0.91249165,0.920507682,0.939211757,0.940547762,0.927187709,0.930527722,0.933199733,0.917835671,0.904475618,0.921175685,0.943887776,0.963927856,0.975283901,0.991315965
PS,MMFR030p,2,0.780903666,0.770673487,0.8456948,0.898550725,0.910485934,0.925831202,0.915601023,0.957374254,0.935208866,0.952259165,0.947144075,0.94629156,0.95140665,0.9428815,0.94629156,0.953964194,0.924978687,0.931798806,0.924978687,0.929241262,0.936061381,0.915601023,0.920716113,0.932651321,0.936061381,0.94458653,0.961636829,0.947144075,0.954816709,0.959079284,0.965046888,0.969309463,0.959931799,0.975277067,0.966751918,0.976982097,0.976982097,0.981244672,0.981244672,0.967604433,0.969309463,0.956521739,0.964194373,0.925831202,0.913895993,0.874680307,0.815856777,0.769820972,0.766410912,0.728047741,0.653026428,0.57885763,0.537084399,0.411764706,0.268542199,0.110826939,0,0.029838022,0.202046036,0.404092072,0.570332481,0.669224211,0.757885763,0.798806479,0.849957374,0.874680307,0.901108269,0.914748508,0.928388747,0.921568627,0.953111679,0.94970162,0.960784314,0.971867008,0.959931799,0.968456948,0.986359761,0.983802217,0.988917306,0.992327366,0.991474851,0.993179881,1,0.999147485,0.981244672,0.971014493,0.937766411,0.931798806,0.878090367,0.833759591,0.751065644,0.624893436,0.457800512,0.47826087,0.570332481,0.559249787,0.482523444,0.436487639,0.445865303,0.472293265,0.506393862,0.52514919,0.554134697,0.623188406,0.647911338,0.693947144,0.730605286,0.765558397,0.801364024,0.834612106,0.851662404,0.859335038,0.884910486,0.908780904,0.913895993,0.922421142,0.943734015,0.939471441,0.926683717,0.927536232,0.930946292,0.913043478,0.89769821,0.919863598,0.948849105,0.965899403,0.976982097,0.993179881
PS,MMFR030p,3,0.786610879,0.773012552,0.856694561,0.906903766,0.920502092,0.943514644,0.929916318,0.972803347,0.955020921,0.971757322,0.960251046,0.95292887,0.970711297,0.953974895,0.953974895,0.964435146,0.935146444,0.943514644,0.934100418,0.940376569,0.945606695,0.927824268,0.926778243,0.942468619,0.939330544,0.955020921,0.979079498,0.953974895,0.967573222,0.963389121,0.978033473,0.975941423,0.965481172,0.983263598,0.972803347,0.985355649,0.983263598,0.989539749,0.990585774,0.970711297,0.974895397,0.962343096,0.972803347,0.929916318,0.925732218,0.876569038,0.821129707,0.777196653,0.773012552,0.738493724,0.660041841,0.584728033,0.539748954,0.419456067,0.273012552,0.114016736,0,0.036610879,0.20292887,0.406903766,0.567991632,0.670502092,0.767782427,0.802301255,0.851464435,0.873430962,0.89748954,0.919456067,0.929916318,0.917364017,0.955020921,0.947698745,0.955020921,0.968619247,0.957112971,0.964435146,0.986401674,0.978033473,0.988493724,0.987447699,0.989539749,0.994769874,1,0.994769874,0.976987448,0.964435146,0.928870293,0.929916318,0.874476987,0.832635983,0.74790795,0.617154812,0.455020921,0.472803347,0.564853556,0.557531381,0.478033473,0.423640167,0.437238494,0.456066946,0.4958159,0.518828452,0.543933054,0.615062762,0.634937238,0.685146444,0.719665272,0.759414226,0.790794979,0.825313808,0.84623431,0.851464435,0.882845188,0.910041841,0.905857741,0.908995816,0.933054393,0.928870293,0.907949791,0.918410042,0.920502092,0.90376569,0.884937238,0.910041841,0.936192469,0.957112971,0.964435146,0.982217573
PS,MMFR034p,1,0.653316646,0.63204005,0.754693367,0.813516896,0.833541927,0.857321652,0.843554443,0.90738423,0.879849812,0.90738423,0.899874844,0.889862328,0.904881101,0.892365457,0.899874844,0.91864831,0.878598248,0.882352941,0.878598248,0.887359199,0.898623279,0.877346683,0.874843554,0.899874844,0.899874844,0.91864831,0.934918648,0.916145181,0.921151439,0.922403004,0.943679599,0.92991239,0.91864831,0.947434293,0.928660826,0.933667084,0.934918648,0.943679599,0.943679599,0.91864831,0.928660826,0.911138924,0.92991239,0.883604506,0.883604506,0.843554443,0.784730914,0.743429287,0.743429287,0.70212766,0.623279099,0.551939925,0.511889862,0.392991239,0.262828536,0.113892365,0,0.040050063,0.192740926,0.392991239,0.555694618,0.659574468,0.75844806,0.790988736,0.844806008,0.869837297,0.898623279,0.908635795,0.92991239,0.908635795,0.956195244,0.937421777,0.949937422,0.969962453,0.953692115,0.967459324,0.991239049,0.981226533,0.989987484,0.987484355,0.992490613,0.989987484,1,0.992490613,0.974968711,0.961201502,0.913642053,0.927409262,0.867334168,0.824780976,0.739674593,0.613266583,0.458072591,0.478097622,0.560700876,0.546933667,0.466833542,0.421777222,0.428035044,0.440550688,0.48310388,0.506883605,0.531914894,0.608260325,0.623279099,0.675844806,0.708385482,0.74718398,0.773466834,0.822277847,0.833541927,0.838548185,0.864831039,0.903629537,0.897371715,0.906132666,0.934918648,0.932415519,0.906132666,0.919899875,0.924906133,0.897371715,0.877346683,0.913642053,0.933667084,0.957446809,0.963704631,0.984981227
PS,MMFR034p,2,0.731277533,0.723935389,0.808370044,0.852422907,0.877386197,0.898678414,0.896475771,0.936857562,0.919970631,0.940528634,0.934654919,0.931718062,0.943465492,0.93318649,0.936857562,0.947870778,0.924375918,0.929515419,0.922907489,0.925110132,0.930249633,0.913362702,0.914096916,0.930249633,0.93318649,0.941262849,0.96328928,0.947136564,0.955947137,0.955947137,0.969162996,0.964757709,0.953010279,0.968428781,0.954478708,0.958883994,0.957415565,0.957415565,0.95814978,0.947870778,0.95154185,0.941997063,0.947136564,0.908957416,0.901615272,0.86123348,0.8010279,0.754772394,0.748898678,0.707782673,0.628487518,0.555066079,0.508810573,0.389867841,0.250367107,0.103524229,0,0.028634361,0.191629956,0.39133627,0.559471366,0.663729809,0.755506608,0.795154185,0.846549192,0.872246696,0.895741557,0.912628488,0.930249633,0.92143906,0.953010279,0.948604993,0.955947137,0.972834068,0.964023495,0.96989721,0.986784141,0.987518355,0.989720999,0.994126285,0.997063142,0.994860499,1,0.992657856,0.977973568,0.964023495,0.926578561,0.919970631,0.860499266,0.81277533,0.72246696,0.596182085,0.430249633,0.45154185,0.539647577,0.53010279,0.45154185,0.401615272,0.406020558,0.42804699,0.46328928,0.478707783,0.508076358,0.57195301,0.599853157,0.649779736,0.685022026,0.719530103,0.754038179,0.792951542,0.81277533,0.823788546,0.848017621,0.875183554,0.878120411,0.884728341,0.899412628,0.902349486,0.887665198,0.895741557,0.896475771,0.877386197,0.858296623,0.881791483,0.906754772,0.92143906,0.93318649,0.947870778
PS,MMFR034p,3,0.703783784,0.691891892,0.792432432,0.855135135,0.873513514,0.890810811,0.882162162,0.947027027,0.915675676,0.945945946,0.92972973,0.924324324,0.95027027,0.931891892,0.934054054,0.951351351,0.918918919,0.925405405,0.918918919,0.925405405,0.931891892,0.904864865,0.911351351,0.932972973,0.932972973,0.943783784,0.970810811,0.937297297,0.948108108,0.948108108,0.96972973,0.96,0.943783784,0.966486486,0.951351351,0.963243243,0.955675676,0.958918919,0.965405405,0.941621622,0.949189189,0.932972973,0.951351351,0.903783784,0.904864865,0.856216216,0.801081081,0.755675676,0.751351351,0.708108108,0.631351351,0.552432432,0.511351351,0.392432432,0.251891892,0.112432432,0,0.03027027,0.189189189,0.39027027,0.555675676,0.657297297,0.764324324,0.797837838,0.84972973,0.873513514,0.895135135,0.912432432,0.936216216,0.912432432,0.956756757,0.95027027,0.95027027,0.975135135,0.957837838,0.970810811,0.994594595,0.978378378,0.985945946,0.99027027,0.981621622,0.991351351,1,0.99027027,0.972972973,0.958918919,0.916756757,0.916756757,0.851891892,0.816216216,0.726486486,0.603243243,0.434594595,0.448648649,0.535135135,0.526486486,0.44972973,0.395675676,0.397837838,0.417297297,0.461621622,0.476756757,0.505945946,0.571891892,0.593513514,0.651891892,0.684324324,0.722162162,0.76,0.797837838,0.815135135,0.810810811,0.846486486,0.886486486,0.873513514,0.884324324,0.909189189,0.907027027,0.883243243,0.897297297,0.895135135,0.868108108,0.859459459,0.890810811,0.908108108,0.921081081,0.935135135,0.948108108
PS,SMAK005p,1,0.034435262,0,0.172176309,0.213498623,0.238292011,0.274104683,0.217630854,0.355371901,0.318181818,0.348484848,0.326446281,0.326446281,0.370523416,0.327823691,0.348484848,0.41184573,0.371900826,0.396694215,0.388429752,0.403581267,0.432506887,0.432506887,0.44077135,0.475206612,0.472451791,0.491735537,0.537190083,0.483471074,0.524793388,0.511019284,0.563360882,0.544077135,0.513774105,0.566115702,0.52892562,0.575757576,0.568870523,0.58953168,0.578512397,0.545454545,0.513774105,0.429752066,0.444903581,0.38292011,0.50137741,0.55785124,0.585399449,0.637741047,0.666666667,0.661157025,0.639118457,0.630853994,0.672176309,0.64600551,0.657024793,0.673553719,0.644628099,0.687327824,0.699724518,0.713498623,0.724517906,0.738292011,0.782369146,0.754820937,0.778236915,0.782369146,0.805785124,0.782369146,0.798898072,0.758953168,0.825068871,0.789256198,0.812672176,0.834710744,0.789256198,0.807162534,0.855371901,0.820936639,0.827823691,0.833333333,0.856749311,0.838842975,0.860881543,0.85399449,0.849862259,0.874655647,0.804407713,0.866391185,0.831955923,0.878787879,0.88292011,0.858126722,0.871900826,0.862258953,0.860881543,0.859504132,0.837465565,0.845730028,0.818181818,0.819559229,0.840220386,0.845730028,0.826446281,0.860881543,0.836088154,0.88292011,0.902203857,0.904958678,0.892561983,0.91046832,0.914600551,0.895316804,0.917355372,0.961432507,0.91046832,0.924242424,0.966942149,0.944903581,0.895316804,0.944903581,0.949035813,0.931129477,0.946280992,1,0.994490358,0.962809917,0.973829201,0.972451791
PS,SMAK005p,2,0.041297935,0,0.182890855,0.215339233,0.237463127,0.271386431,0.213864307,0.361356932,0.299410029,0.359882006,0.325958702,0.324483776,0.373156342,0.318584071,0.349557522,0.411504425,0.361356932,0.389380531,0.3820059,0.399705015,0.438053097,0.426253687,0.432153392,0.477876106,0.482300885,0.491150442,0.53539823,0.471976401,0.505899705,0.495575221,0.557522124,0.528023599,0.498525074,0.55899705,0.514749263,0.581120944,0.569321534,0.598820059,0.589970501,0.548672566,0.508849558,0.421828909,0.445427729,0.383480826,0.502949853,0.557522124,0.595870206,0.64159292,0.657817109,0.657817109,0.646017699,0.635693215,0.681415929,0.65339233,0.663716814,0.681415929,0.64159292,0.691740413,0.696165192,0.710914454,0.733038348,0.741887906,0.780235988,0.749262537,0.768436578,0.777286136,0.803834808,0.797935103,0.805309735,0.752212389,0.833333333,0.787610619,0.808259587,0.831858407,0.800884956,0.797935103,0.849557522,0.82300885,0.836283186,0.848082596,0.859882006,0.845132743,0.865781711,0.852507375,0.840707965,0.859882006,0.803834808,0.889380531,0.831858407,0.877581121,0.874631268,0.848082596,0.874631268,0.85840708,0.849557522,0.856932153,0.830383481,0.849557522,0.81120944,0.812684366,0.848082596,0.843657817,0.821533923,0.861356932,0.845132743,0.889380531,0.899705015,0.911504425,0.908554572,0.924778761,0.915929204,0.877581121,0.901179941,0.955752212,0.920353982,0.932153392,0.982300885,0.95280236,0.907079646,0.960176991,0.969026549,0.926253687,0.954277286,1,1,0.97640118,0.983775811,0.966076696
PS,SMAK005p,3,0.054385965,0,0.21754386,0.270175439,0.303508772,0.357894737,0.284210526,0.447368421,0.38245614,0.429824561,0.394736842,0.387719298,0.450877193,0.385964912,0.412280702,0.477192982,0.424561404,0.457894737,0.438596491,0.452631579,0.498245614,0.480701754,0.487719298,0.536842105,0.547368421,0.552631579,0.592982456,0.521052632,0.566666667,0.550877193,0.628070175,0.594736842,0.561403509,0.603508772,0.577192982,0.629824561,0.614035088,0.635087719,0.636842105,0.571929825,0.524561404,0.442105263,0.459649123,0.380701754,0.519298246,0.575438596,0.619298246,0.670175439,0.70877193,0.68245614,0.664912281,0.647368421,0.70877193,0.671929825,0.687719298,0.721052632,0.670175439,0.715789474,0.724561404,0.731578947,0.761403509,0.759649123,0.810526316,0.784210526,0.789473684,0.798245614,0.821052632,0.819298246,0.829824561,0.766666667,0.861403509,0.805263158,0.824561404,0.849122807,0.794736842,0.812280702,0.880701754,0.843859649,0.847368421,0.843859649,0.864912281,0.836842105,0.866666667,0.857894737,0.866666667,0.884210526,0.796491228,0.878947368,0.812280702,0.880701754,0.88245614,0.845614035,0.884210526,0.859649123,0.852631579,0.857894737,0.829824561,0.843859649,0.8,0.796491228,0.829824561,0.833333333,0.792982456,0.861403509,0.826315789,0.871929825,0.894736842,0.892982456,0.887719298,0.910526316,0.887719298,0.864912281,0.901754386,0.954385965,0.887719298,0.889473684,0.954385965,0.928070175,0.877192982,0.921052632,0.952631579,0.914035088,0.924561404,0.998245614,1,0.970175439,0.970175439,0.954385965
PVC,ARAW001p,1,0.909280501,0.923879041,0.962460897,0.973409802,0.982273201,0.989572471,0.987486966,1,0.994786236,1,0.997393118,0.993743483,0.991657977,0.981230448,0.971324296,0.962982273,0.946819604,0.936913452,0.929092805,0.916579771,0.923357664,0.927007299,0.935349322,0.946819604,0.949426486,0.96193952,0.969760167,0.962460897,0.971324296,0.973409802,0.980187696,0.979144943,0.977059437,0.983315954,0.97810219,0.979144943,0.975495308,0.97080292,0.960896767,0.939520334,0.909280501,0.851407716,0.781543274,0.704379562,0.626173097,0.508342023,0.356100104,0.23096976,0.160583942,0.144421272,0.106360792,0.035453597,0,0.004171011,0.061522419,0.152241919,0.257038582,0.380604797,0.488008342,0.579770594,0.659019812,0.717413973,0.765380605,0.795620438,0.82012513,0.842544317,0.862877998,0.877997914,0.889468196,0.898852972,0.915537018,0.923879041,0.935349322,0.945255474,0.946819604,0.956725756,0.97080292,0.969760167,0.96923879,0.970281543,0.973409802,0.967153285,0.966110532,0.950469239,0.906152242,0.838894682,0.764859228,0.682481752,0.551094891,0.426485923,0.318039625,0.26903024,0.259124088,0.226277372,0.195516163,0.200208551,0.186652763,0.186131387,0.185088634,0.184045881,0.226798749,0.313347237,0.386339937,0.442127216,0.487486966,0.539624609,0.578727842,0.606882169,0.62721585,0.659541189,0.704379562,0.727841502,0.7544317,0.778936392,0.805005214,0.820646507,0.84358707,0.853493222,0.851929093,0.862877998,0.879562044,0.88738269,0.914494265,0.928050052,0.938477581,0.942648592,0.953597497,0.959332638
PVC,ARAW001p,2,0.90482128,0.921446384,0.953449709,0.96882793,0.977140482,0.985453034,0.984206151,1,0.995843724,0.999168745,0.994596841,0.990856193,0.992518703,0.976724855,0.975062344,0.965918537,0.949293433,0.940565254,0.933915212,0.924355777,0.926433915,0.929758936,0.939318371,0.953449709,0.958021613,0.964671654,0.974646717,0.974646717,0.980465503,0.980465503,0.986284289,0.985453034,0.984621779,0.989193682,0.984621779,0.989193682,0.985037406,0.977971737,0.96716542,0.948462178,0.918121363,0.860764755,0.791354946,0.715295096,0.637157107,0.518703242,0.36159601,0.231088944,0.163341646,0.149210308,0.111803824,0.039484622,0,0.004571904,0.06566916,0.157107232,0.261429759,0.386118038,0.495428096,0.591853699,0.67123857,0.726517041,0.772651704,0.805070657,0.832917706,0.856192851,0.875311721,0.891521197,0.903990025,0.918952618,0.933499584,0.939318371,0.949293433,0.960931006,0.963840399,0.970074813,0.982128013,0.984206151,0.987115544,0.986699917,0.98960931,0.987115544,0.983790524,0.965502909,0.924355777,0.857024106,0.779717373,0.697423109,0.56566916,0.437240233,0.325436409,0.27847049,0.267248545,0.230257689,0.202826268,0.209891937,0.193266833,0.194929343,0.194929343,0.195760599,0.23524522,0.325852037,0.396093101,0.451787199,0.498753117,0.555694098,0.593516209,0.620532003,0.646300914,0.679135495,0.712385702,0.738570241,0.767248545,0.794679967,0.818786367,0.834995844,0.856192851,0.863674148,0.872817955,0.885702411,0.901496259,0.911471322,0.932252702,0.941812136,0.949709061,0.95843724,0.973399834,0.979634248
PVC,ARAW001p,3,0.834415584,0.836038961,0.874188312,0.891233766,0.903409091,0.908279221,0.900974026,0.926948052,0.913149351,0.925324675,0.916396104,0.920454545,0.918019481,0.903409091,0.901785714,0.893668831,0.879058442,0.87012987,0.862824675,0.854707792,0.857142857,0.858766234,0.873376623,0.882305195,0.882305195,0.896103896,0.901785714,0.887987013,0.898538961,0.897727273,0.904220779,0.904220779,0.901785714,0.910714286,0.905032468,0.906655844,0.903409091,0.903409091,0.892045455,0.87987013,0.844967532,0.794642857,0.741883117,0.663961039,0.596590909,0.491883117,0.345779221,0.225649351,0.160714286,0.141233766,0.103084416,0.030844156,0,0.004058442,0.059253247,0.160714286,0.256493506,0.372564935,0.479707792,0.559253247,0.635551948,0.693993506,0.741883117,0.75974026,0.784902597,0.803571429,0.818181818,0.831980519,0.857142857,0.856331169,0.881493506,0.88961039,0.898538961,0.909090909,0.910714286,0.920454545,0.931006494,0.92775974,0.9375,0.939935065,0.94237013,0.938311688,0.934253247,0.915584416,0.885551948,0.835227273,0.763798701,0.693993506,0.57224026,0.456980519,0.348214286,0.300324675,0.291396104,0.253246753,0.221590909,0.224025974,0.211038961,0.206980519,0.207792208,0.219967532,0.263798701,0.340909091,0.418019481,0.488636364,0.523538961,0.575487013,0.613636364,0.635551948,0.663149351,0.693993506,0.728896104,0.755681818,0.780032468,0.810064935,0.831980519,0.853896104,0.873376623,0.878246753,0.885551948,0.892045455,0.910714286,0.924512987,0.956980519,0.969967532,0.978896104,0.987824675,0.994318182,1
